lat,lng,total,white,black,native,asian,pi,other,multiple,hispanic
47.7130418,-122.3010298,145,66,22,1,38,0,0,4,14
47.712924,-122.2982794,46,24,0,0,16,0,0,3,3
47.713492,-122.2950746,67,54,3,2,6,0,0,2,0
47.7125952,-122.2943957,30,21,0,0,5,0,0,3,1
47.7127625,-122.2955926,33,33,0,0,0,0,0,0,0
47.7124093,-122.2932952,19,14,0,0,4,0,0,0,1
47.7129392,-122.2968933,36,34,1,0,0,0,0,0,1
47.7141046,-122.294048,84,64,2,0,4,0,0,1,13
47.7152003,-122.2934603,63,46,8,0,8,0,0,0,1
47.7149578,-122.2949585,97,38,20,0,17,0,0,10,12
47.7124777,-122.2912759,16,13,0,0,1,0,0,0,2
47.7184235,-122.3032005,94,68,7,0,8,0,0,3,8
47.7184455,-122.3059001,87,67,6,2,8,0,0,3,1
47.7187156,-122.3085613,73,31,11,0,28,0,0,0,3
47.7185662,-122.3106889,53,39,0,0,13,0,0,1,0
47.7168022,-122.3117956,244,145,15,1,49,3,0,16,15
47.7165264,-122.3105254,30,17,4,0,2,0,0,0,7
47.7169508,-122.3086505,130,88,1,0,26,0,0,4,11
47.7166393,-122.3065312,36,27,0,0,6,0,0,3,0
47.7166269,-122.3051855,41,33,2,0,2,0,0,2,2
47.7166113,-122.3031664,76,65,0,1,8,0,0,1,1
47.7147872,-122.3022365,33,29,0,0,4,0,0,0,0
47.7148002,-122.3035785,57,32,4,0,11,0,0,4,6
47.7148142,-122.3051449,52,33,9,0,10,0,0,0,0
47.7148266,-122.3064873,42,31,3,1,1,0,0,3,3
47.7148396,-122.3078293,45,36,0,0,5,0,0,0,4
47.7148517,-122.3091708,46,35,0,0,3,0,0,4,4
47.7148649,-122.310514,50,33,2,0,10,1,0,0,4
47.7147012,-122.3117355,139,63,28,1,19,0,0,9,19
47.7129892,-122.3037659,37,34,0,3,0,0,0,0,0
47.7129767,-122.3024278,57,46,0,0,5,0,0,4,2
47.7130149,-122.3064428,44,36,1,0,0,0,0,0,7
47.7130269,-122.3077815,51,43,0,0,3,0,0,0,5
47.7130407,-122.3091176,65,47,0,0,17,0,0,0,1
47.7130536,-122.3104554,45,30,3,0,3,0,0,4,5
47.7130645,-122.3117955,69,52,12,0,2,0,0,3,0
47.7130019,-122.305104,44,31,0,0,7,0,0,0,6
47.7180034,-122.2848064,38,26,1,0,11,0,0,0,0
47.7182379,-122.2858309,52,32,9,1,8,0,0,2,0
47.7182994,-122.2868247,31,20,6,1,3,1,0,0,0
47.7182836,-122.2883242,90,68,0,0,17,0,0,3,2
47.7182228,-122.2902353,109,55,4,1,30,0,0,7,12
47.7164054,-122.2903643,70,41,1,0,14,0,0,2,12
47.7164321,-122.288291,66,48,0,1,9,0,0,5,3
47.716446,-122.2862878,58,48,0,0,2,0,0,7,1
47.7164574,-122.2845892,62,28,11,0,14,0,0,3,6
47.716312,-122.2836307,14,4,2,0,6,2,0,0,0
47.7139652,-122.2830516,92,70,6,0,11,0,0,2,3
47.7137944,-122.2843708,96,73,1,1,15,0,2,3,1
47.7146243,-122.2862541,50,45,1,0,4,0,0,0,0
47.7139075,-122.2884031,114,78,3,3,12,0,0,6,12
47.7139373,-122.2902311,103,67,11,0,14,0,1,9,1
47.7124997,-122.2849569,19,19,0,0,0,0,0,0,0
47.7127968,-122.2859354,58,56,1,0,0,0,1,0,0
47.7128164,-122.2872749,46,43,1,0,0,0,0,1,1
47.7114164,-122.2821012,50,45,1,0,1,0,3,0,0
47.7111392,-122.2833554,46,36,0,0,9,0,0,0,1
47.7108863,-122.2846123,55,44,1,4,2,0,0,0,4
47.7110185,-122.2866562,83,73,0,0,4,0,0,4,2
47.7110505,-122.2886612,51,38,0,0,3,0,0,6,4
47.7114069,-122.2898264,17,13,0,0,1,1,0,2,0
47.7097344,-122.2900853,85,64,3,1,8,0,0,7,2
47.7092408,-122.2887019,77,66,2,1,2,0,0,5,1
47.7092302,-122.286716,115,90,2,0,13,0,0,7,3
47.7091353,-122.2842154,75,66,1,0,2,0,0,3,3
47.7093844,-122.2825157,55,47,0,0,2,0,1,5,0
47.7096616,-122.281258,56,41,1,0,8,0,0,5,1
47.7078226,-122.2803802,57,47,0,0,8,0,0,0,2
47.7075497,-122.2816406,46,40,3,0,1,0,0,2,0
47.7062993,-122.2841571,253,194,6,1,24,0,0,21,7
47.7079588,-122.2860349,14,11,0,0,0,0,0,0,3
47.7068185,-122.2874578,61,37,0,2,3,10,2,3,4
47.7070781,-122.28892,36,29,2,0,3,0,0,2,0
47.7056428,-122.2898535,75,55,0,0,6,0,0,9,5
47.705813,-122.2800756,108,74,1,0,17,0,0,9,7
47.7179514,-122.2807911,122,106,1,0,10,0,0,3,2
47.718421,-122.2838708,66,45,0,0,7,0,0,10,4
47.716801,-122.2830382,33,33,0,0,0,0,0,0,0
47.7161777,-122.28133,34,31,0,0,3,0,0,0,0
47.7165096,-122.2801573,72,55,1,0,2,0,1,5,8
47.712311,-122.279226,269,205,7,1,39,1,3,8,5
47.7135636,-122.2803905,39,34,0,0,2,0,0,3,0
47.7119718,-122.2783397,17,9,0,0,8,0,0,0,0
47.714385,-122.281846,100,84,0,2,4,0,0,5,5
47.7080956,-122.2791164,59,53,0,1,0,0,0,4,1
47.7083548,-122.2778912,53,47,0,0,3,0,0,0,3
47.7086019,-122.2768842,34,26,0,0,4,0,0,3,1
47.7105449,-122.277686,42,35,0,0,7,0,0,0,0
47.7061811,-122.2782031,49,33,0,0,12,0,0,4,0
47.7064492,-122.2769956,49,42,0,0,4,0,0,3,0
47.707052,-122.2762594,14,13,0,0,1,0,0,0,0
47.7050163,-122.2763805,21,21,0,0,0,0,0,0,0
47.7049103,-122.2775057,20,12,0,0,8,0,0,0,0
47.7063747,-122.2749586,107,90,0,0,14,0,0,2,1
47.7175429,-122.2781781,51,36,0,0,10,1,0,3,1
47.7128602,-122.2767609,99,75,0,5,3,0,0,5,11
47.7102644,-122.2768553,4,2,0,0,2,0,0,0,0
47.7064578,-122.2757135,58,47,0,0,6,0,0,2,3
47.7036823,-122.275697,40,30,3,0,2,0,0,1,4
47.7019003,-122.274714,38,28,0,0,5,0,1,4,0
47.7020355,-122.2758559,30,28,0,0,0,0,2,0,0
47.7020443,-122.2770739,38,35,1,0,1,0,0,1,0
47.7037874,-122.2770719,39,29,1,0,3,1,0,5,0
47.6987038,-122.2728835,81,72,0,0,9,0,0,0,0
47.6984044,-122.2757257,169,134,0,1,16,0,2,2,14
47.7001665,-122.2743801,65,57,0,0,4,0,0,1,3
47.7002274,-122.2758862,43,39,0,0,0,0,0,1,3
47.7002375,-122.277104,39,27,1,0,7,0,0,3,1
47.6956215,-122.274291,20,15,1,0,0,0,0,1,3
47.6971108,-122.2765392,5,5,0,0,0,0,0,0,0
47.711072,-122.2913541,52,43,0,0,5,0,0,0,4
47.7092782,-122.2914095,64,50,2,0,11,0,0,1,0
47.7111007,-122.2955016,36,30,1,0,3,0,0,2,0
47.7111356,-122.2972203,101,57,16,3,24,0,0,1,0
47.7108523,-122.299016,60,46,6,0,0,0,0,6,2
47.7090808,-122.298611,33,28,0,1,1,0,0,2,1
47.7093121,-122.3001342,234,59,111,0,29,2,0,16,17
47.7079268,-122.3003349,38,27,0,2,4,0,0,1,4
47.7074382,-122.2984776,157,98,8,4,34,1,0,1,11
47.7092336,-122.2970471,59,29,4,1,15,0,0,2,8
47.7092978,-122.2955312,68,49,0,0,4,0,1,4,10
47.7065358,-122.2936465,13,12,0,0,0,0,0,0,1
47.7059918,-122.2985779,169,114,10,0,27,0,0,6,12
47.7055078,-122.3002919,97,46,8,0,30,0,0,4,9
47.7038841,-122.2962213,174,117,11,1,25,0,0,13,7
47.7043482,-122.2924786,59,46,5,0,7,0,0,0,1
47.7034838,-122.2924652,62,41,0,0,8,0,0,7,6
47.7020854,-122.2924387,148,118,5,0,16,0,0,3,6
47.702075,-122.2967677,200,162,9,0,11,0,0,10,8
47.7028424,-122.3000382,84,72,0,1,3,0,0,7,1
47.7038497,-122.3009378,22,18,1,0,3,0,0,0,0
47.7049687,-122.3003921,11,9,1,0,0,0,0,1,0
47.7113818,-122.3008009,70,37,12,0,15,0,1,1,4
47.7112225,-122.303146,90,56,0,0,17,0,0,7,10
47.7111933,-122.3053374,62,48,2,0,5,0,0,5,2
47.7112107,-122.3072064,61,54,0,0,3,0,0,0,4
47.7112278,-122.3090703,65,53,0,0,3,0,0,4,5
47.7113633,-122.3110736,59,45,0,0,10,0,0,1,3
47.7106757,-122.3119317,17,11,0,0,0,0,0,0,6
47.7101327,-122.310305,2,0,0,2,0,0,0,0,0
47.7093799,-122.3112688,109,61,12,1,23,0,0,4,8
47.7089043,-122.3093543,24,17,0,0,3,0,0,2,2
47.7096621,-122.3088991,39,24,0,0,10,0,0,0,5
47.7093915,-122.3071835,68,51,0,0,12,0,0,0,5
47.7094325,-122.3053565,52,32,0,1,14,0,0,2,3
47.7097375,-122.3036743,30,24,0,0,2,0,0,1,3
47.7099907,-122.302023,69,40,3,2,8,1,0,9,6
47.7079916,-122.3019876,52,38,1,0,11,0,0,2,0
47.707003,-122.3031092,143,70,10,0,24,0,0,6,33
47.7071142,-122.3038651,23,21,0,0,0,0,0,0,2
47.7056517,-122.3037382,39,31,0,0,1,0,0,4,3
47.7076127,-122.3052579,69,51,0,0,11,0,0,7,0
47.7057319,-122.3052635,80,58,1,0,17,0,1,0,3
47.7075623,-122.3071605,68,43,0,0,21,0,0,0,4
47.7075795,-122.309027,61,48,0,0,8,0,1,1,3
47.7075996,-122.3111953,83,59,0,0,8,0,3,10,3
47.7062545,-122.310887,31,27,2,0,2,0,0,0,0
47.7061952,-122.3091541,27,24,0,0,2,0,0,0,1
47.7058572,-122.306886,46,41,1,0,2,0,0,1,1
47.7054244,-122.3083484,27,27,0,0,0,0,0,0,0
47.7056543,-122.3112238,20,16,0,0,4,0,0,0,0
47.7032052,-122.3097987,208,161,15,3,13,0,0,7,9
47.7016875,-122.3109521,50,40,0,0,5,0,0,4,1
47.7043891,-122.308371,63,59,1,2,0,0,0,1,0
47.7034623,-122.3056407,40,39,1,0,0,0,0,0,0
47.704379,-122.3056581,45,31,0,0,9,0,0,5,0
47.7045759,-122.3033362,15,11,0,0,0,0,0,2,2
47.7036536,-122.3029904,265,154,39,10,28,1,0,5,28
47.7025466,-122.3030027,50,36,0,0,4,0,0,9,1
47.7025552,-122.3056188,45,36,1,0,2,0,0,0,6
47.7007604,-122.306238,50,44,0,0,1,0,0,0,5
47.7016516,-122.3063824,19,17,1,0,1,0,0,0,0
47.7016531,-122.3040383,67,49,9,2,0,0,0,0,7
47.7112601,-122.3131169,43,38,0,2,0,0,0,1,2
47.7112702,-122.3144964,54,50,0,0,4,0,0,0,0
47.711429,-122.3157251,20,9,0,0,3,5,2,1,0
47.7118281,-122.3168069,42,27,6,0,4,0,0,5,0
47.7103637,-122.3163573,69,48,6,0,4,0,0,2,9
47.7092895,-122.3156376,55,50,1,0,4,0,0,0,0
47.7094406,-122.3131117,59,34,1,3,11,0,0,9,1
47.7076186,-122.3131074,45,30,3,0,5,0,0,7,0
47.7075129,-122.3144404,47,43,0,1,0,0,0,0,3
47.7078286,-122.3155729,35,27,1,0,1,0,0,2,4
47.7080295,-122.3169401,90,36,16,1,7,0,0,10,20
47.7060503,-122.3153394,166,132,2,0,15,0,1,11,5
47.7050659,-122.3145644,8,0,5,0,3,0,0,0,0
47.7044579,-122.3168938,42,29,5,0,4,0,0,0,4
47.7049659,-122.3155241,37,26,0,0,7,0,0,4,0
47.7035468,-122.3164115,52,42,1,0,6,0,0,3,0
47.7035285,-122.3137138,57,45,0,0,8,0,0,3,1
47.7044326,-122.3137321,68,47,0,0,17,0,0,2,2
47.70262,-122.3136743,65,53,1,0,2,0,0,5,4
47.7026385,-122.3163795,76,57,0,4,2,0,0,10,3
47.7017301,-122.3163484,66,50,3,0,6,0,0,6,1
47.7017114,-122.3136336,66,49,0,1,9,0,0,5,2
47.7067501,-122.3191759,539,288,47,7,78,12,0,36,71
47.7044729,-122.319132,60,43,0,0,7,0,0,1,9
47.7040363,-122.3218135,162,85,4,0,53,0,0,3,17
47.7026751,-122.3217917,63,30,14,0,3,0,0,9,7
47.7026568,-122.3190855,63,47,0,0,12,0,0,2,2
47.7035648,-122.3191088,64,35,5,0,19,0,0,3,2
47.7017488,-122.3190625,63,40,0,1,15,0,0,4,3
47.7017671,-122.3217766,135,87,5,1,27,0,0,7,8
47.7103225,-122.3193062,390,166,128,5,48,9,0,9,25
47.7112403,-122.3185289,10,6,0,0,0,0,0,0,4
47.7104056,-122.3219673,591,469,33,5,31,0,4,18,31
47.7067678,-122.3218742,358,217,12,2,95,3,3,17,9
47.7110657,-122.3247967,393,163,31,10,83,10,1,21,74
47.7105883,-122.3270879,668,337,50,1,129,12,2,23,114
47.7092773,-122.3279819,156,43,20,2,29,0,4,8,50
47.710468,-122.331336,450,232,57,12,63,9,3,25,49
47.7113748,-122.332706,122,82,5,2,18,0,0,6,9
47.7046777,-122.3318935,806,362,79,16,188,8,1,51,101
47.7064046,-122.3332774,139,70,15,2,24,0,1,4,23
47.7065513,-122.3344273,55,38,1,0,8,0,1,6,1
47.7058203,-122.3348659,47,32,1,1,11,0,0,0,2
47.7057217,-122.3366085,17,13,0,0,3,1,0,0,0
47.7061401,-122.3381936,63,46,0,0,11,0,0,4,2
47.7059694,-122.3399969,81,54,1,1,7,3,0,6,9
47.7059675,-122.3413421,91,45,13,1,10,0,0,4,18
47.7041385,-122.3413153,70,51,5,1,9,1,0,3,0
47.7041364,-122.3399692,68,56,2,0,1,0,0,2,7
47.7041335,-122.3383944,65,45,3,0,0,0,0,6,11
47.704131,-122.3365998,74,57,0,0,11,0,1,5,0
47.7041275,-122.3348146,302,136,23,5,116,0,0,14,8
47.702316,-122.336586,66,49,2,1,10,1,0,1,2
47.7023186,-122.3383815,85,56,10,0,13,0,0,1,5
47.702323,-122.339945,70,48,3,0,17,0,0,1,1
47.7023259,-122.3412917,74,55,0,0,5,0,0,8,6
47.7004962,-122.3358861,53,44,0,1,8,0,0,0,0
47.6986796,-122.3358576,53,40,1,0,5,0,0,5,2
47.6986866,-122.3370858,51,40,0,0,5,0,0,4,2
47.7005015,-122.3371112,51,39,0,0,7,0,0,5,0
47.700514,-122.3382118,74,50,0,0,9,0,0,8,7
47.7005456,-122.3392562,83,43,5,0,8,0,0,17,10
47.7059637,-122.3426826,236,96,45,0,49,2,0,12,32
47.7059596,-122.3440274,129,44,19,2,22,2,0,5,35
47.7057952,-122.3453766,146,56,14,1,40,0,0,8,27
47.7057918,-122.3467194,53,23,0,0,3,0,0,3,24
47.7057902,-122.3480599,44,21,2,0,12,1,0,0,8
47.7057872,-122.3494093,32,20,0,0,11,0,0,1,0
47.7046995,-122.3487259,101,62,4,0,4,1,1,5,24
47.7046914,-122.3460362,138,66,9,4,19,0,0,8,32
47.704143,-122.3440019,126,48,6,1,20,1,5,5,40
47.7041408,-122.3426564,64,48,3,0,3,0,0,6,4
47.703967,-122.3460272,97,72,2,0,7,0,0,6,10
47.703975,-122.3487175,74,29,13,0,27,0,0,1,4
47.703251,-122.3487093,52,39,0,0,5,0,0,4,4
47.7032428,-122.3460186,69,47,5,4,5,0,0,5,3
47.7025185,-122.3460106,35,28,0,0,6,0,0,1,0
47.7025265,-122.348701,61,38,2,0,4,0,1,3,13
47.7018019,-122.3486953,62,47,0,0,11,0,0,3,1
47.7017943,-122.3460025,108,69,1,0,13,0,0,4,21
47.7009797,-122.3459936,146,53,17,3,20,0,0,5,48
47.7011974,-122.3488023,34,22,5,0,4,0,0,1,2
47.700771,-122.3485709,26,23,0,1,1,0,0,1,0
47.7000818,-122.3486778,55,37,0,1,11,0,0,4,2
47.7000743,-122.3459837,70,51,2,1,10,0,0,4,2
47.7000662,-122.3432892,2,1,0,0,0,0,0,1,0
47.6990839,-122.3439631,19,15,0,0,0,0,0,4,0
47.6991687,-122.3459725,123,83,7,0,18,0,0,2,13
47.6991765,-122.3486675,53,38,1,0,11,0,0,3,0
47.6982713,-122.3486572,171,91,23,1,20,4,0,4,28
47.6982635,-122.345962,121,56,33,1,12,0,1,4,14
47.6987012,-122.3413721,150,88,11,0,24,0,0,10,17
47.6986986,-122.3402652,150,118,2,0,16,0,0,1,13
47.7114243,-122.3508559,50,48,1,0,0,0,0,1,0
47.7114269,-122.3521832,40,36,1,0,1,0,1,1,0
47.7114298,-122.3535109,64,43,0,0,9,0,0,6,6
47.7114333,-122.3548389,180,120,12,1,19,2,0,11,15
47.711438,-122.3561719,125,87,12,3,9,0,0,13,1
47.7113774,-122.3572208,32,22,1,0,1,0,0,1,7
47.7115264,-122.3578783,29,27,0,0,1,0,0,1,0
47.7118615,-122.3586999,16,16,0,0,0,0,0,0,0
47.7113474,-122.3599341,41,34,0,0,2,0,0,2,3
47.7096137,-122.3534907,45,35,2,1,3,0,0,3,1
47.7096103,-122.3521584,46,36,0,0,7,0,1,2,0
47.7096073,-122.3508271,62,49,3,0,3,0,1,3,3
47.7096178,-122.3548231,100,65,9,0,13,0,0,4,9
47.7096233,-122.3561566,113,87,6,0,16,0,0,1,3
47.7096293,-122.3574919,41,34,0,0,2,0,0,2,3
47.7096292,-122.3588225,40,37,0,0,3,0,0,0,0
47.7108587,-122.3585015,5,5,0,0,0,0,0,0,0
47.7095768,-122.3601592,43,43,0,0,0,0,0,0,0
47.7077913,-122.3507979,32,29,0,0,0,0,2,0,1
47.7077945,-122.3521335,40,32,1,0,0,0,0,3,4
47.7077982,-122.3534703,43,34,0,0,7,0,0,0,2
47.7078023,-122.3548069,132,73,23,0,8,3,2,14,9
47.7078086,-122.3561412,116,87,3,0,7,0,0,1,18
47.7078161,-122.3574737,54,49,3,0,0,0,0,0,2
47.7078245,-122.3588059,44,35,0,1,6,0,0,2,0
47.7078321,-122.3601382,70,60,2,1,4,0,0,2,1
47.7078388,-122.3613323,40,33,1,0,4,0,0,2,0
47.7073347,-122.3639288,74,70,0,1,3,0,0,0,0
47.7091239,-122.36333,1,1,0,0,0,0,0,0,0
47.7060213,-122.3601141,38,36,0,0,0,0,0,1,1
47.7060123,-122.3587846,49,43,0,0,1,0,0,0,5
47.7060031,-122.3574552,52,39,1,0,0,1,0,2,9
47.7059942,-122.3561256,109,79,6,2,5,0,0,8,9
47.7059872,-122.3547912,46,36,3,0,3,0,0,4,0
47.7059826,-122.3534495,36,35,0,0,1,0,0,0,0
47.7059795,-122.3521079,67,44,5,1,8,0,0,4,5
47.7059733,-122.3507673,28,23,0,0,5,0,0,0,0
47.7047821,-122.3570415,78,48,8,1,5,0,0,1,15
47.7047325,-122.3593918,47,31,0,0,9,0,0,3,4
47.7037291,-122.3636978,262,158,29,11,21,0,0,15,28
47.7045535,-122.3655828,54,38,11,1,0,0,0,2,2
47.7033356,-122.3667363,90,67,0,0,14,0,0,4,5
47.7033401,-122.3680749,90,85,1,0,2,0,0,1,1
47.7008347,-122.3680648,47,32,0,1,1,0,0,0,13
47.7008293,-122.3667241,40,20,7,4,0,0,0,3,6
47.7007467,-122.3654273,44,28,0,3,6,0,0,6,1
47.7021403,-122.3628938,254,178,1,3,31,1,0,23,17
47.7032384,-122.359924,56,33,0,0,5,0,2,6,10
47.7040371,-122.3591288,129,74,21,1,3,0,0,8,22
47.6995192,-122.367661,169,116,2,0,14,0,0,13,24
47.7095236,-122.3723357,217,198,0,0,12,0,0,2,5
47.7063727,-122.3690749,110,90,0,0,13,0,0,4,3
47.707712,-122.3728077,107,103,0,1,2,0,0,0,1
47.7060224,-122.3721402,40,40,0,0,0,0,0,0,0
47.7042609,-122.370076,90,74,0,0,5,0,0,5,6
47.7042677,-122.3720773,51,48,0,0,3,0,0,0,0
47.7042691,-122.3734173,50,43,1,0,0,0,0,6,0
47.7062878,-122.3734343,54,45,0,0,0,0,0,2,7
47.7024375,-122.3707469,35,31,0,0,3,0,0,0,1
47.702434,-122.3694111,45,43,0,0,1,0,0,0,1
47.7008393,-122.3700749,100,72,1,0,19,0,0,8,0
47.6997204,-122.372084,112,94,1,0,7,0,0,3,7
47.7024408,-122.3720835,38,34,0,0,1,0,0,2,1
47.7024442,-122.3734213,43,33,0,1,7,0,0,2,0
47.6997059,-122.3734287,85,74,1,2,3,0,0,2,3
47.6972719,-122.3721033,36,29,0,0,1,0,0,0,6
47.6975802,-122.3708766,9,7,0,0,0,0,0,1,1
47.698601,-122.3701285,68,57,0,3,4,0,0,2,2
47.6996994,-122.3700708,55,47,0,0,0,0,0,4,4
47.7011759,-122.3881803,15,12,0,0,1,0,0,1,1
47.700857,-122.389178,48,47,0,0,0,0,0,0,1
47.7007745,-122.3917028,18,14,0,0,2,0,0,2,0
47.7001028,-122.3928773,10,10,0,0,0,0,0,0,0
47.6996367,-122.3936772,11,11,0,0,0,0,0,0,0
47.6994797,-122.3948644,12,11,0,0,0,0,0,0,1
47.6987698,-122.3945507,36,36,0,0,0,0,0,0,0
47.6987231,-122.3928099,31,30,0,0,1,0,0,0,0
47.7000318,-122.3911659,69,63,0,1,1,1,0,2,1
47.6996428,-122.3894977,63,59,0,0,1,0,0,3,0
47.6989387,-122.3884236,77,69,0,0,2,0,0,4,2
47.6982594,-122.3909184,38,36,1,0,0,0,0,0,1
47.699006,-122.3912786,29,27,0,0,1,0,0,0,1
47.6971287,-122.3885372,96,90,0,0,4,0,0,1,1
47.696964,-122.3913325,98,88,1,0,3,0,1,5,0
47.6940071,-122.3901595,255,216,5,3,11,0,1,9,10
47.6929226,-122.3881013,20,18,2,0,0,0,0,0,0
47.6914671,-122.3882145,43,41,0,0,1,0,0,1,0
47.6946801,-122.3880919,29,24,0,2,3,0,0,0,0
47.6909375,-122.3916389,84,73,0,1,1,0,0,2,7
47.6916717,-122.3916358,45,41,0,0,0,0,0,1,3
47.6928472,-122.3919812,78,70,0,0,2,0,0,3,3
47.6997866,-122.3965232,87,81,0,0,3,0,0,2,1
47.6971236,-122.3997996,112,102,0,0,1,0,0,5,4
47.6974352,-122.397803,18,18,0,0,0,0,0,0,0
47.6954106,-122.3999348,58,53,0,0,3,0,0,0,2
47.6965085,-122.4000452,17,11,0,0,3,0,0,3,0
47.6979702,-122.3952683,66,64,0,0,0,0,0,0,2
47.6946324,-122.3949744,377,336,1,0,12,0,0,15,13
47.6932339,-122.3934119,66,64,0,0,0,0,0,0,2
47.6912559,-122.3934749,71,55,0,1,2,0,0,8,5
47.6949911,-122.398116,129,117,0,0,5,0,0,2,5
47.6932713,-122.3972545,26,26,0,0,0,0,0,0,0
47.6914846,-122.397754,70,59,1,1,4,0,0,2,3
47.6923747,-122.3996959,34,30,3,0,1,0,0,0,0
47.6946407,-122.4003485,26,24,0,1,0,0,0,0,1
47.691854,-122.3964399,76,66,0,0,2,0,2,2,4
47.6933953,-122.396337,16,13,0,0,3,0,0,0,0
47.7088575,-122.3747641,6,6,0,0,0,0,0,0,0
47.7054568,-122.3825618,316,302,0,0,10,0,1,1,2
47.7063234,-122.3773212,46,40,0,0,1,1,0,0,4
47.70392,-122.3809455,43,42,0,0,1,0,0,0,0
47.7025011,-122.3865858,55,49,0,0,0,0,0,6,0
47.7028109,-122.3774383,36,36,0,0,0,0,0,0,0
47.7060156,-122.3765276,104,100,2,0,2,0,0,0,0
47.7044292,-122.3770932,22,22,0,0,0,0,0,0,0
47.7023446,-122.3798023,22,22,0,0,0,0,0,0,0
47.7048698,-122.3748752,137,118,1,4,5,0,0,4,5
47.7024383,-122.3761003,37,36,0,0,1,0,0,0,0
47.6997125,-122.3747706,108,83,0,0,21,0,0,4,0
47.6997171,-122.3761109,89,70,0,1,6,0,0,5,7
47.7004763,-122.3799018,133,125,0,0,5,0,0,0,3
47.7013813,-122.3796441,20,14,0,0,0,0,0,6,0
47.7023839,-122.3835777,135,130,1,1,0,0,0,2,1
47.7023114,-122.3810985,33,33,0,0,0,0,0,0,0
47.7019357,-122.378566,33,29,0,0,1,0,0,1,2
47.6993505,-122.3796529,34,32,0,0,0,0,0,0,2
47.6993506,-122.3819152,50,39,4,0,3,0,0,1,3
47.6997137,-122.3841645,72,51,1,0,12,0,0,4,4
47.7007923,-122.3842524,40,35,0,0,2,0,0,1,2
47.7008044,-122.3864284,28,27,0,0,1,0,0,0,0
47.7013807,-122.3864288,22,15,1,0,2,0,0,1,3
47.6966851,-122.3796543,191,175,0,0,7,0,0,5,4
47.6986103,-122.3819242,49,44,0,1,1,0,0,3,0
47.6986014,-122.379647,17,14,0,0,0,0,0,0,3
47.6973777,-122.3844829,80,69,1,0,10,0,0,0,0
47.6986088,-122.3841705,30,26,0,0,2,0,0,1,1
47.6986068,-122.3864328,39,36,0,0,1,0,0,2,0
47.6993485,-122.3864302,37,30,4,0,0,0,0,2,1
47.700079,-122.3864256,36,29,0,0,4,0,0,3,0
47.6968282,-122.3834917,30,26,0,1,1,0,0,2,0
47.6954905,-122.3833519,40,36,0,0,4,0,0,0,0
47.6953357,-122.3846856,55,51,0,0,3,0,0,1,0
47.6957497,-122.3864273,76,61,0,0,10,0,0,4,1
47.6978556,-122.3864687,39,38,0,0,1,0,0,0,0
47.6937328,-122.3855687,19,15,0,0,1,0,0,1,2
47.693124,-122.3844825,66,62,1,0,2,0,0,1,0
47.6925827,-122.3836955,111,92,0,0,13,0,0,3,3
47.6908313,-122.3843474,15,12,0,0,0,0,0,3,0
47.6923041,-122.3868702,76,71,1,0,3,0,0,0,1
47.6921422,-122.3859302,90,75,1,2,8,0,0,3,1
47.6969745,-122.3747778,50,49,0,0,0,0,0,1,0
47.6969771,-122.3761224,57,55,1,0,0,0,0,0,1
47.6951896,-122.3761471,117,89,1,5,3,0,1,6,12
47.6956046,-122.3748914,45,31,0,0,13,0,0,1,0
47.6924285,-122.3747811,363,186,36,4,34,0,0,23,80
47.6936623,-122.381604,277,222,4,0,17,2,3,16,13
47.6933203,-122.3784213,57,50,1,0,5,0,0,1,0
47.6915027,-122.3813619,25,22,0,0,0,0,0,0,3
47.6915171,-122.3773465,61,51,5,0,4,0,0,1,0
47.6931989,-122.380556,58,46,1,0,2,0,0,9,0
47.6932019,-122.3794888,64,46,3,1,2,0,2,3,7
47.691521,-122.3761334,1,0,0,0,0,0,1,0,0
47.6915064,-122.3805613,68,60,0,1,0,0,0,4,3
47.6915092,-122.3794925,87,60,4,0,13,0,0,3,7
47.6915121,-122.3784225,84,54,0,1,4,0,0,7,18
47.691482,-122.3506142,218,98,58,1,34,0,1,11,15
47.692042,-122.3519532,35,17,0,0,6,0,0,8,4
47.691499,-122.3532777,216,124,5,1,36,1,1,16,32
47.691503,-122.3546275,57,33,1,0,4,0,0,5,14
47.6915087,-122.3559824,124,94,1,0,17,0,0,2,10
47.6933192,-122.3560014,132,84,3,1,20,0,0,5,19
47.6933207,-122.3570294,33,26,0,0,3,0,0,2,2
47.6933311,-122.3576995,33,20,0,0,3,0,0,1,9
47.6933325,-122.3586814,66,44,5,0,0,2,0,7,8
47.6933384,-122.3600111,63,38,6,2,13,0,1,1,2
47.6938804,-122.3620098,57,35,0,1,14,0,0,6,1
47.6931565,-122.3620045,51,37,0,0,6,0,0,2,6
47.6924255,-122.3619979,49,32,0,0,8,0,0,7,2
47.6917058,-122.3619932,62,49,2,1,6,0,0,2,2
47.691528,-122.3593244,22,13,1,0,4,0,0,4,0
47.6915164,-122.3573225,61,43,3,0,8,0,1,4,2
47.6911354,-122.3519617,206,140,2,3,38,2,0,10,11
47.6909932,-122.3619886,120,47,53,6,1,0,0,8,5
47.6987265,-122.3506331,48,31,6,0,4,0,0,2,5
47.6987355,-122.3519778,61,56,0,0,2,1,0,1,1
47.6987366,-122.3533712,55,48,1,0,5,0,0,1,0
47.6969255,-122.3533515,59,42,3,1,5,0,0,8,0
